"Date","Latitude","Longitude","Matrix","Subregion","cadmium","copper","mercury","selenium"
2003-10-15,38.459202,-121.50309753418,"water","Sacramento River",0,1.51,0,NA
2003-10-16,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.04
2003-10-23,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.25
2003-10-30,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.541
2003-11-06,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.868
2003-11-13,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.859
2003-11-20,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.97
2003-11-26,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.2
2003-12-04,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.22
2003-12-11,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.61
2003-12-11,38.434929,-121.525161743164,"water","Sacramento River",NA,NA,0.00178,NA
2003-12-14,38.459202,-121.50309753418,"water","Sacramento River",0.013,7.8,0.000144,NA
2003-12-18,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.29
2003-12-23,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.17
2003-12-28,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00666747,NA
2003-12-29,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00943349,NA
2003-12-30,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.45
2003-12-30,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00324422,NA
2004-01-02,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.007046,NA
2004-01-03,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00514698,NA
2004-01-08,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.878
2004-01-15,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.46
2004-01-22,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.72
2004-01-29,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.5
2004-02-05,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.85
2004-02-12,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.53
2004-02-18,38.434929,-121.525161743164,"water","Sacramento River",0.01,7.93,0.00847,NA
2004-02-18,38.459202,-121.50309753418,"water","Sacramento River",0.001,6.68,0.00969,0.33
2004-02-19,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.9
2004-02-22,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00600304,NA
2004-02-23,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0103494,NA
2004-02-24,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0112721,NA
2004-02-26,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,2.55
2004-02-26,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0105127,NA
2004-02-27,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00981406,NA
2004-03-01,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00784707,NA
2004-03-03,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00759538,NA
2004-03-04,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.92
2004-03-05,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0105415,NA
2004-03-08,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00754732,NA
2004-03-11,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.54
2004-03-18,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.48
2004-03-25,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.78
2004-04-01,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.22
2004-04-13,38.434929,-121.525161743164,"water","Sacramento River",NA,NA,2.1e-05,NA
2004-04-13,38.459202,-121.50309753418,"water","Sacramento River",0.007,1.04,3.8e-05,NA
2004-04-14,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,0.00072,NA
2004-04-15,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.814
2004-04-22,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.7
2004-04-29,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.819
2004-05-06,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.984
2004-05-13,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.564
2004-05-20,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.612
2004-05-27,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.816
2004-06-03,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.18
2004-06-09,38.434929,-121.525161743164,"water","Sacramento River",0.018,1.33,3.7e-05,NA
2004-06-09,38.459202,-121.50309753418,"water","Sacramento River",0.001,1.19,0.00277,NA
2004-06-10,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.57
2004-06-17,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.806
2004-06-24,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.503
2004-07-01,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.533
2004-07-08,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.07
2004-07-14,38.152657,-121.498603820801,"water","East Delta",0.01,1.73,NA,1.8
2004-07-15,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.33
2004-07-21,37.820499,-121.403503417969,"water","South Delta",0.1,10.9,NA,3.48
2004-07-21,37.823399,-121.298500061035,"water","South Delta",0.03,4.37,NA,2.14
2004-07-21,37.871498,-121.525596618652,"water","South Delta",0.16,17.9,NA,2.62
2004-07-22,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.709
2004-07-22,38.043209,-122.129409790039,"water","SW Suisun",0.05855,2.58166,0,0.21
2004-07-22,38.068008,-121.951095581055,"water","NE Suisun",0.01775,4.62776,0.00948842,0.441
2004-07-22,38.088947,-122.041748046875,"water","NW Suisun",0.0707,6.93692,6.51e-05,0.134
2004-07-22,38.104008,-122.031562805176,"water","NW Suisun",0.04789,1.71092,0.0018539,0.125
2004-07-23,38.020542,-121.806266784668,"water","Confluence",0.01195,2.828,0.00608195,0.403
2004-07-23,38.0597,-121.811264038086,"water","Confluence",0.01194,1.55977,0.00156753,0.437
2004-07-28,38.152657,-121.498603820801,"water","East Delta",0.02,2.11,NA,1.72
2004-07-29,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.951
2004-08-03,37.820499,-121.403503417969,"water","South Delta",0.08,7.35,NA,3.33
2004-08-03,37.823399,-121.298500061035,"water","South Delta",0.02,2.25,NA,2.32
2004-08-03,37.871498,-121.525596618652,"water","South Delta",0.07,6.26,NA,2.39
2004-08-05,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.711
2004-08-11,38.152657,-121.498603820801,"water","East Delta",0.019,2.36,NA,1.32
2004-08-11,38.434929,-121.525161743164,"water","Sacramento River",NA,NA,0.00221,NA
2004-08-11,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,0.00071,NA
2004-08-12,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.867
2004-08-17,37.820499,-121.403503417969,"water","South Delta",0.04,4.24,NA,3.27
2004-08-17,37.823399,-121.298500061035,"water","South Delta",0.027,3.26,NA,2.39
2004-08-17,37.871498,-121.525596618652,"water","South Delta",0.051,4.18,NA,2.14
2004-08-19,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.839
2004-08-20,38.349098,-121.644996643066,"water","Yolo Bypass",NA,8.4,NA,0.6
2004-08-25,38.152657,-121.498603820801,"water","East Delta",0,1.02,NA,2.3
2004-08-26,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.796
2004-08-31,37.820499,-121.403503417969,"water","South Delta",0.045,4.24,NA,2.51
2004-08-31,37.823399,-121.298500061035,"water","South Delta",0.022,2.96,NA,1.72
2004-08-31,37.871498,-121.525596618652,"water","South Delta",0.066,3.73,NA,2.01
2004-09-02,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.787
2004-09-08,38.152657,-121.498603820801,"water","East Delta",0.016,1.16,NA,3.19
2004-09-09,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.942
2004-09-14,37.820499,-121.403503417969,"water","South Delta",0.038,3.55,NA,2.96
2004-09-14,37.871498,-121.525596618652,"water","South Delta",0.048,4.16,NA,2.06
2004-09-16,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.74
2004-09-21,38.349098,-121.644996643066,"water","Yolo Bypass",NA,8.5,NA,0.98
2004-09-23,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.863
2004-09-30,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.815
2004-10-06,38.434929,-121.525161743164,"water","Sacramento River",0.011,2.17,0.00152,0.31
2004-10-06,38.459202,-121.50309753418,"water","Sacramento River",0.008,1.11,3.5e-05,0.37
2004-10-07,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.612
2004-10-14,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.691
2004-10-19,38.459202,-121.50309753418,"water","Sacramento River",0.008,1.35,0.0013,NA
2004-10-21,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.487
2004-10-28,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0
2004-11-04,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.03
2004-11-11,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.14
2004-11-18,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.01
2004-11-23,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.875
2004-12-02,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.791
2004-12-08,38.434929,-121.525161743164,"water","Sacramento River",NA,NA,0.00234,NA
2004-12-08,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,3.8e-05,NA
2004-12-09,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.972
2004-12-16,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.981
2004-12-22,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.964
2004-12-29,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.71
2005-01-03,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0126945,0.605
2005-01-04,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0116637,0.651
2005-01-05,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0115385,0.661
2005-01-06,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.556
2005-01-06,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0111026,0.572
2005-01-13,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.478
2005-01-20,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.914
2005-01-26,37.820499,-121.403503417969,"water","South Delta",0.08,9.36,NA,5.51
2005-01-26,37.823399,-121.298500061035,"water","South Delta",0.09,11.3,NA,1.1
2005-01-26,37.871498,-121.525596618652,"water","South Delta",0.12,11.4,NA,3.11
2005-01-27,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.28
2005-01-27,37.820499,-121.403503417969,"water","South Delta",0.13,13,NA,6.88
2005-01-27,37.823399,-121.298500061035,"water","South Delta",0.04,5.57,NA,1.04
2005-01-27,37.871498,-121.525596618652,"water","South Delta",0.14,12.7,NA,2.79
2005-01-28,37.820499,-121.403503417969,"water","South Delta",0.06,7.44,NA,5.62
2005-01-28,37.823399,-121.298500061035,"water","South Delta",0.12,11.7,NA,1.11
2005-01-28,37.871498,-121.525596618652,"water","South Delta",0.12,12.6,NA,2.62
2005-01-28,38.459202,-121.50309753418,"water","Sacramento River",0.009,3.43,7e-04,NA
2005-01-29,37.820499,-121.403503417969,"water","South Delta",0.05,6.18,NA,5.89
2005-01-29,37.823399,-121.298500061035,"water","South Delta",0.1,10.3,NA,0.84
2005-01-29,37.871498,-121.525596618652,"water","South Delta",0.09,10.3,NA,2.95
2005-01-31,37.820499,-121.403503417969,"water","South Delta",0.06,7.01,NA,4.93
2005-01-31,37.823399,-121.298500061035,"water","South Delta",0.06,5.73,NA,1.72
2005-01-31,37.871498,-121.525596618652,"water","South Delta",0.13,13.3,NA,2.64
2005-02-03,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.1
2005-02-03,37.820499,-121.403503417969,"water","South Delta",0.04,5.32,NA,5.08
2005-02-03,37.823399,-121.298500061035,"water","South Delta",0.05,4.02,NA,1.33
2005-02-03,37.871498,-121.525596618652,"water","South Delta",0.09,10.8,NA,2.72
2005-02-10,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.974
2005-02-15,37.820499,-121.403503417969,"water","South Delta",0.07,7.77,NA,4.42
2005-02-15,37.823399,-121.298500061035,"water","South Delta",0.04,3.86,NA,1.53
2005-02-15,37.871498,-121.525596618652,"water","South Delta",0.1,12.2,NA,2.09
2005-02-16,37.820499,-121.403503417969,"water","South Delta",0.07,6.92,NA,3.59
2005-02-16,37.823399,-121.298500061035,"water","South Delta",0.08,9.24,NA,0.94
2005-02-16,37.871498,-121.525596618652,"water","South Delta",0.14,13.7,NA,1.65
2005-02-16,38.434929,-121.525161743164,"water","Sacramento River",0.01,1.73,0.00247,0.25
2005-02-16,38.459202,-121.50309753418,"water","Sacramento River",0.008,1.59,1.2e-05,0.24
2005-02-17,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.907
2005-02-24,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.734
2005-02-28,38.0597,-121.811264038086,"water","Confluence",0.03352,3.8901,0.0018,0.124
2005-03-03,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.18
2005-03-10,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.2
2005-03-17,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,1.26
2005-03-24,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.904
2005-03-31,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.403
2005-04-07,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.508
2005-04-13,38.434929,-121.525161743164,"water","Sacramento River",NA,NA,6.3e-05,NA
2005-04-13,38.459202,-121.50309753418,"water","Sacramento River",0.011,1.43,6.9e-05,0.15
2005-04-14,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.61
2005-04-21,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.506
2005-04-28,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.448
2005-05-05,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.411
2005-05-12,37.675556,-121.264167785645,"water","South Delta",NA,NA,NA,0.471
2005-05-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.422
2005-05-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2005-06-02,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2005-06-08,38.43493,-121.5252,"water","Sacramento River",0.016,2.24,0.003,0.07
2005-06-08,38.4592,-121.5031,"water","Sacramento River",0.001,1,7e-04,0.07
2005-06-09,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2005-06-16,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.473
2005-06-16,37.87696,-121.3766,"water","South Delta",0.03,4.96,NA,1.16
2005-06-23,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.535
2005-06-30,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2005-06-30,37.87696,-121.3766,"water","South Delta",0.02,4.23,NA,2.09
2005-07-06,38.3491,-121.645,"water","Yolo Bypass",0.04,3.7,0,0
2005-07-07,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.59
2005-07-07,38.4157,-121.6752,"water","Yolo Bypass",0,3.7,0,0
2005-07-13,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.588
2005-07-14,37.87696,-121.3766,"water","South Delta",0.02,3.79,NA,2.76
2005-07-14,37.94163,-121.3693,"water","South Delta",0.1,10.7,NA,5.16
2005-07-21,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.71
2005-07-28,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.764
2005-07-28,37.87696,-121.3766,"water","South Delta",0.04,5.23,NA,3.24
2005-07-28,37.94163,-121.3693,"water","South Delta",0.07,6.82,NA,3.83
2005-08-03,38.3068,-121.6934,"water","Yolo Bypass",0,2.8,0,0
2005-08-03,38.4157,-121.6752,"water","Yolo Bypass",0,4.1,0,1
2005-08-03,38.43493,-121.5252,"water","Sacramento River",NA,NA,0.00054,NA
2005-08-03,38.4592,-121.5031,"water","Sacramento River",NA,NA,6.6e-05,NA
2005-08-04,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.04
2005-08-08,38.02054,-121.8063,"water","Confluence",0.00694,1.6061,0.00125,0.068
2005-08-08,38.0597,-121.8113,"water","Confluence",0.02513,1.2534,0.00692,0.079
2005-08-08,38.069302,-121.95735168457,"water","NE Suisun",0.02518,1.6762,9.1e-05,0.095
2005-08-09,38.05246,-122.108116149902,"water","NW Suisun",0.08969,1.9934,0,0.102
2005-08-09,38.108425,-122.014266967773,"water","NW Suisun",0.03232,3.4225,0,0.136
2005-08-09,38.115891,-122.035835266113,"water","NW Suisun",0.03696,1.9241,0,0.112
2005-08-11,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.775
2005-08-18,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.812
2005-08-25,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.8
2005-09-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,1.23
2005-09-06,38.3068,-121.6934,"water","Yolo Bypass",0,2.7,NA,1
2005-09-06,38.4157,-121.6752,"water","Yolo Bypass",0,4.8,NA,0.8
2005-09-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.897
2005-09-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.847
2005-09-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2005-09-29,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.577
2005-10-04,38.3068,-121.6934,"water","Yolo Bypass",0,2.8,NA,0
2005-10-04,38.4157,-121.6752,"water","Yolo Bypass",0,4,NA,1
2005-10-05,38.43493,-121.5252,"water","Sacramento River",0.009,1.77,0.00046,NA
2005-10-05,38.4592,-121.5031,"water","Sacramento River",0.001,1.09,5.6e-05,0.08
2005-10-06,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.52
2005-10-13,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.516
2005-10-20,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.443
2005-10-27,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2005-11-03,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.699
2005-11-10,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.832
2005-11-17,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.976
2005-11-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.79
2005-12-01,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.871
2005-12-01,38.43493,-121.5252,"water","Sacramento River",NA,NA,7.8e-05,NA
2005-12-01,38.4592,-121.5031,"water","Sacramento River",0.001,2.3,0.00074,0.04
2005-12-08,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.666
2005-12-15,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.772
2005-12-22,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2005-12-25,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00739146,0.48
2005-12-26,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00863463,0.42
2005-12-27,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00940053,0.35
2005-12-28,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00906189,0.46
2005-12-29,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2006-01-02,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0179828,0.31
2006-01-04,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0245513,0.34
2006-01-05,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2006-01-05,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0186956,0.47
2006-01-06,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.022398,0.4
2006-01-07,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0421252,0.4
2006-01-08,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0145658,0.4
2006-01-10,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0154344,0.39
2006-01-12,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2006-01-12,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.010154,0.45
2006-01-14,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00878269,0.43
2006-01-16,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.00803777,0.41
2006-01-18,38.042782,-121.920127868652,"water","SE Suisun",NA,NA,0.0076401,0.38
2006-01-19,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0
2006-01-26,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.449
2006-02-02,37.67556,-121.2642,"water","South Delta",NA,NA,NA,0.502
2006-02-08,38.43493,-121.5252,"water","Sacramento River",0.009,3.88,0.00145,NA
2006-02-08,38.4592,-121.5031,"water","Sacramento River",0.023,1.39,1.3e-05,0.07
