"Date","Latitude","Longitude","Matrix","Subregion","oxygen","ph","temperature","nitrogen","phosphorus","turbidity","electricalconductivity","nitrate","nitrite","salinity","sodium"
2013-02-04,37.675556,-121.264167785645,"water","South Delta",11.49,7.92,11.48,NA,NA,9.08,NA,NA,NA,NA,NA
2013-02-05,38.236111,-121.418891906738,"water","East Delta",11.15,7.97,9.13,NA,NA,2.58,NA,NA,NA,NA,NA
2013-02-05,38.366909,-121.520370483398,"water","Sacramento River",10.78,7.87,10.03,NA,NA,23.5,NA,NA,NA,NA,NA
2013-02-05,38.456112,-121.501388549805,"water","Sacramento River",10.8,7.8,9.9,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-05,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
2013-02-07,37.676109,-121.266387939453,"water","South Delta",10.2,7.9,11.3,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-19,38.239899,-121.564903259277,"water","Sacramento River",8.72,7.06,9,0.26,0.94,25,NA,NA,NA,NA,NA
2013-02-19,38.306801,-121.693397521973,"water","Yolo Bypass",9.64,7.96,10.5,0.46,0.16,6.2,NA,NA,NA,NA,NA
2013-02-19,38.415699,-121.675201416016,"water","Yolo Bypass",12.25,8.49,7.7,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-19,38.456112,-121.501388549805,"water","Sacramento River",10.8,7.5,10.6,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-20,37.675556,-121.264167785645,"water","South Delta",9.88,8.11,6.2,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,37.770458,-121.292266845703,"water","South Delta",4.01,7.35,14.4,7.82,1,1.2,NA,NA,NA,NA,NA
2013-02-21,37.7705,-121.292,"water","South Delta",5.6,7.18,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,37.8208,-121.5,"water","South Delta",7.6,7.89,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,37.820839,-121.500091552734,"water","South Delta",11.74,7.79,11.8,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,37.84182,-121.529991149902,"water","South Delta",7.33,7.52,11.6,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,37.881882,-121.652206420898,"water","South Delta",14.89,8.91,10.4,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,37.8819,-121.652,"water","South Delta",8.6,8.38,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,37.967369,-121.464340209961,"water","South Delta",8.06,7.38,14.4,1.9,0.63,75,NA,NA,NA,NA,NA
2013-02-21,38.0505,-121.418,"water","South Delta",8.4,7.58,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,38.050549,-121.417526245117,"water","South Delta",8.12,7.8,7.4,2.7,0.19,34,NA,NA,NA,NA,NA
2013-02-21,38.115582,-121.493797302246,"water","East Delta",8.22,7.66,7.8,1.37,0.16,6.4,NA,NA,NA,NA,NA
2013-02-21,38.1156,-121.494,"water","East Delta",8.3,8.41,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,38.1602,-121.206,"water","East Delta",8.5,8.92,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-02-21,38.160221,-121.206428527832,"water","East Delta",10.57,8.22,8.3,0.097,0,1.2,NA,NA,NA,NA,NA
2013-02-27,37.676109,-121.266387939453,"water","South Delta",9.5,7.8,17.3,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-05,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7
2013-03-12,38.456112,-121.501388549805,"water","Sacramento River",8.6,8,12.9,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-14,37.676109,-121.266387939453,"water","South Delta",9.8,8.2,17.1,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,37.770458,-121.292266845703,"water","South Delta",15.1,7.2,26.4,2,0.37,5,NA,NA,NA,NA,NA
2013-03-19,37.7705,-121.292,"water","South Delta",7.6,7.76,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,37.8208,-121.5,"water","South Delta",8.3,7.55,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,37.820839,-121.500091552734,"water","South Delta",8.87,7.54,15.6,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,37.84182,-121.529991149902,"water","South Delta",8.73,7.48,24.6,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,37.881882,-121.652206420898,"water","South Delta",17.01,9.12,20.3,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,37.967369,-121.464340209961,"water","South Delta",7.06,7.05,24,3.45,0.29,34,NA,NA,NA,NA,NA
2013-03-19,37.9674,-121.464,"water","South Delta",7.2,7.51,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,38.0505,-121.418,"water","South Delta",7.2,7.69,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,38.050549,-121.417526245117,"water","South Delta",3.53,7.98,13.5,1.35,0.2,18,NA,NA,NA,NA,NA
2013-03-19,38.115582,-121.493797302246,"water","East Delta",4.96,7.62,18.3,0.88,0.17,5,NA,NA,NA,NA,NA
2013-03-19,38.1156,-121.494,"water","East Delta",5.8,7.32,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-19,38.160221,-121.206428527832,"water","East Delta",9.8,8.8,14.2,0.0645,0,0.7,NA,NA,NA,NA,NA
2013-03-20,38.239899,-121.564903259277,"water","Sacramento River",8.04,7.63,16.1,0.56,0.36,30,NA,NA,NA,NA,NA
2013-03-20,38.306801,-121.693397521973,"water","Yolo Bypass",9.74,8.22,15.4,0.48,0.15,8.8,NA,NA,NA,NA,NA
2013-03-25,37.676109,-121.266387939453,"water","South Delta",10,7.9,16,NA,NA,NA,NA,NA,NA,NA,NA
2013-03-28,38.456112,-121.501388549805,"water","Sacramento River",10.1,7.7,14.8,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-01,38.456112,-121.501388549805,"water","Sacramento River",10.9,8.1,16.8,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,37.770458,-121.292266845703,"water","South Delta",3.8,7.34,22,1.795,0.52,13,NA,NA,NA,NA,NA
2013-04-02,37.7705,-121.292,"water","South Delta",7.2,7.87,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,37.8208,-121.5,"water","South Delta",5.9,8.46,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,37.820839,-121.500091552734,"water","South Delta",7.1,7.3,17.7,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,37.841949,-121.537208557129,"water","South Delta",8.85,7.8,25.1,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,37.881882,-121.652206420898,"water","South Delta",7.74,8.62,18.3,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,37.8819,-121.652,"water","South Delta",8.1,8.52,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,37.967369,-121.464340209961,"water","South Delta",7.04,7.13,20.2,3.05,0.37,65,NA,NA,NA,NA,NA
2013-04-02,37.9674,-121.464,"water","South Delta",8.1,8.41,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,37.99493,-121.44172668457,"water","South Delta",10.19,8.31,19.5,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,38.10487,-121.592987060547,"water","Lower San Joaquin River",9.15,7.85,16.2,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,38.115582,-121.493797302246,"water","East Delta",6.61,7.64,15.2,0.655,0.24,38,NA,NA,NA,NA,NA
2013-04-02,38.1156,-121.494,"water","East Delta",8.5,7.8,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,38.152561,-121.500953674316,"water","East Delta",4.21,7.59,16.6,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,38.160221,-121.206428527832,"water","East Delta",10.78,7.71,13.2,0.06,0,0.85,NA,NA,NA,NA,NA
2013-04-02,38.456112,-121.501388549805,"water","Sacramento River",11.2,8.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-02,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8
2013-04-03,38.456112,-121.501388549805,"water","Sacramento River",11.1,8.2,16.7,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-04,38.456112,-121.501388549805,"water","Sacramento River",10.4,8,16.6,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-04,38.459202,-121.50309753418,"water","Sacramento River",10.1,7.7,16.6,0.38,0.07,14,NA,0.03,0.0012,NA,NA
2013-04-05,38.456112,-121.501388549805,"water","Sacramento River",9.7,7.8,16,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-11,37.676109,-121.266387939453,"water","South Delta",NA,NA,19.3,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-11,38.456112,-121.501388549805,"water","Sacramento River",7.3,7.8,15.8,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-16,38.306801,-121.693397521973,"water","Yolo Bypass",NA,NA,NA,0.57,0.25,25,NA,NA,NA,NA,NA
2013-04-16,38.415699,-121.675201416016,"water","Yolo Bypass",9.25,8.06,11.6,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-16,38.45232,-121.720916748047,"water","Yolo Bypass",10.44,8.22,14.8,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-18,38.239899,-121.564903259277,"water","Sacramento River",7.81,7.8,17.1,0.36,0.46,27,NA,NA,NA,NA,NA
2013-04-23,37.676109,-121.266387939453,"water","South Delta",8.6,7.9,17.5,NA,NA,NA,NA,NA,NA,NA,NA
2013-04-26,38.456112,-121.501388549805,"water","Sacramento River",8.6,7.8,19,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-01,38.459202,-121.50309753418,"water","Sacramento River",9.01,7.8,19.2,0.19,0.038,9.3,NA,0.061,0.0028,NA,NA
2013-05-07,38.456112,-121.501388549805,"water","Sacramento River",8,7.6,19.4,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-07,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6
2013-05-14,37.675556,-121.264167785645,"water","South Delta",9.68,7.9,17,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,37.770458,-121.292266845703,"water","South Delta",3.57,7.45,28.5,2.465,0.3,16,NA,NA,NA,NA,NA
2013-05-21,37.7705,-121.292,"water","South Delta",5.2,7.46,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,37.8208,-121.5,"water","South Delta",8.4,8.2,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,37.820839,-121.500091552734,"water","South Delta",3.66,7.14,22.4,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,37.8418,-121.53,"water","South Delta",8.4,8.02,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,37.84182,-121.529991149902,"water","South Delta",1.4,7.15,22.9,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,37.841949,-121.537208557129,"water","South Delta",5.56,7.75,20.9,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,37.881882,-121.652206420898,"water","South Delta",7.79,7.84,17.7,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,37.8819,-121.652,"water","South Delta",6,8.45,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,37.967369,-121.464340209961,"water","South Delta",2.66,6.92,26.5,2.75,0.55,65,NA,NA,NA,NA,NA
2013-05-21,37.9674,-121.464,"water","South Delta",8.3,8.39,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,37.99493,-121.44172668457,"water","South Delta",7.65,7.96,22.1,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,38.10487,-121.592987060547,"water","Lower San Joaquin River",6.45,7.54,20.5,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,38.115582,-121.493797302246,"water","East Delta",5.17,7.42,20.8,0.93,0.35,17,NA,NA,NA,NA,NA
2013-05-21,38.1156,-121.494,"water","East Delta",6.1,8.22,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-21,38.160221,-121.206428527832,"water","East Delta",9.74,7.77,23.7,0,0,1.1,NA,NA,NA,NA,NA
2013-05-21,38.239899,-121.564903259277,"water","Sacramento River",5.62,7.26,21,0.3,0.29,33,NA,NA,NA,NA,NA
2013-05-21,38.306801,-121.693397521973,"water","Yolo Bypass",7.33,7.32,17.6,0.49,0.38,40,NA,NA,NA,NA,NA
2013-05-30,38.456112,-121.501388549805,"water","Sacramento River",8.8,7.6,20.3,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-03,38.435009,-121.524909973145,"water","Sacramento River",NA,7.91,NA,0.22475,0.0634,6.1,NA,0.0875,0,NA,11.1
2013-06-04,37.90976,-121.325302124023,"water","South Delta",NA,7.87,NA,1.925,0.266,9.6,NA,1.75,0.0526,NA,62.2
2013-06-04,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4
2013-06-11,37.675556,-121.264167785645,"water","South Delta",8.93,8.45,21.4,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-13,38.456112,-121.501388549805,"water","Sacramento River",8,7.6,21.4,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-18,37.770458,-121.292266845703,"water","South Delta",6.6,7.26,25.7,1.095,0.16,14,NA,NA,NA,NA,NA
2013-06-18,37.7705,-121.292,"water","South Delta",6.4,7.56,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-18,37.841949,-121.537208557129,"water","South Delta",5.87,7.99,21.9,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-18,37.967369,-121.464340209961,"water","South Delta",4.96,7.35,21,2.15,0.24,29,NA,NA,NA,NA,NA
2013-06-18,37.99493,-121.44172668457,"water","South Delta",8.95,8.02,23.7,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-18,38.10487,-121.592987060547,"water","Lower San Joaquin River",8.49,7.94,23.4,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-18,38.115582,-121.493797302246,"water","East Delta",4.98,7.6,22.4,0.865,0.23,17,NA,NA,NA,NA,NA
2013-06-18,38.1156,-121.494,"water","East Delta",8,7.97,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-18,38.160221,-121.206428527832,"water","East Delta",8.89,7.2,15.7,0,0,1.1,NA,NA,NA,NA,NA
2013-06-18,38.239899,-121.564903259277,"water","Sacramento River",4,7.4,21.4,1.1,0.3,30,NA,NA,NA,NA,NA
2013-06-18,38.306801,-121.693397521973,"water","Yolo Bypass",5.55,7.45,18.1,0.28,0.34,70,NA,NA,NA,NA,NA
2013-06-18,38.415699,-121.675201416016,"water","Yolo Bypass",7.12,8.16,17.9,NA,NA,NA,NA,NA,NA,NA,NA
2013-06-26,38.456112,-121.501388549805,"water","Sacramento River",14.3,7.7,19.8,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-09,37.675556,-121.264167785645,"water","South Delta",9.08,8.62,23.83,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-09,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6
2013-07-11,38.456112,-121.501388549805,"water","Sacramento River",8,7.9,21.5,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,37.770458,-121.292266845703,"water","South Delta",3.33,7.2,23.2,0.865,0.15,7.7,NA,NA,NA,NA,NA
2013-07-16,37.7705,-121.292,"water","South Delta",8.2,7.55,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,37.8208,-121.5,"water","South Delta",7.8,8.27,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,37.820839,-121.500091552734,"water","South Delta",4.85,7.55,23.4,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,37.841949,-121.537208557129,"water","South Delta",5.25,7.81,24.2,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,37.967369,-121.464340209961,"water","South Delta",7.32,6.91,26.1,1.11,0.28,40,NA,NA,NA,NA,NA
2013-07-16,37.9674,-121.464,"water","South Delta",4.9,7.9,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,37.99493,-121.44172668457,"water","South Delta",8.24,8.39,24.6,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,38.0601,-121.499,"water","South Delta",8.2,7.8,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,38.06012,-121.499122619629,"water","South Delta",3.07,7.26,21,1.095,0.22,8.1,NA,NA,NA,NA,NA
2013-07-16,38.10487,-121.592987060547,"water","Lower San Joaquin River",8.33,7.86,31.1,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,38.115582,-121.493797302246,"water","East Delta",6.77,7.75,22.6,1.11,0.19,11,NA,NA,NA,NA,NA
2013-07-16,38.1156,-121.494,"water","East Delta",6.1,7.45,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-07-16,38.160221,-121.206428527832,"water","East Delta",8.97,7.26,19.1,0,0,0.8,NA,NA,NA,NA,NA
2013-07-16,38.239899,-121.564903259277,"water","Sacramento River",7.65,7.61,22.1,0.38,0.32,50,NA,NA,NA,NA,NA
2013-07-16,38.306801,-121.693397521973,"water","Yolo Bypass",11.63,7.72,20.7,0.071,0.39,55,NA,NA,NA,NA,NA
2013-07-29,38.456112,-121.501388549805,"water","Sacramento River",7.7,7.5,21.3,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-06,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6
2013-08-07,38.039749,-122.116317749023,"water","SW Suisun",7.34,NA,19.08,NA,NA,NA,NA,0.153,NA,14.195,NA
2013-08-07,38.075016,-121.948860168457,"water","NE Suisun",7.95,NA,19.63,NA,NA,NA,NA,0.336,NA,5.605,NA
2013-08-07,38.086132,-122.050895690918,"water","NW Suisun",7.56,NA,18.77,NA,NA,NA,NA,0.139,NA,12.975,NA
2013-08-08,38.020542,-121.806266784668,"water","Confluence",8.13,NA,20,NA,NA,NA,NA,0.207,NA,1.655,NA
2013-08-08,38.0597,-121.811264038086,"water","Confluence",8.16,NA,19.53,NA,NA,NA,NA,0.13,NA,2.845,NA
2013-08-13,37.675556,-121.264167785645,"water","South Delta",8.19,7.91,20.21,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,37.770458,-121.292266845703,"water","South Delta",5.56,7.33,32.1,1.35,0.17,5.6,NA,NA,NA,NA,NA
2013-08-20,37.7705,-121.292,"water","South Delta",8.3,8.05,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,37.8208,-121.5,"water","South Delta",7.3,7.46,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,37.820839,-121.500091552734,"water","South Delta",3.06,7.01,27,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,37.841949,-121.537208557129,"water","South Delta",9.63,8.05,31.7,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,37.881882,-121.652206420898,"water","South Delta",7.73,7.96,30,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,37.8819,-121.652,"water","South Delta",7.8,8.02,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,37.967369,-121.464340209961,"water","South Delta",6.22,7.27,31.6,1.285,0.35,37,NA,NA,NA,NA,NA
2013-08-20,37.99493,-121.44172668457,"water","South Delta",7.57,8.02,29.8,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,38.0601,-121.499,"water","South Delta",8.3,7.89,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,38.06012,-121.499122619629,"water","South Delta",2.08,6.98,24.3,0.58,0.19,6.1,NA,NA,NA,NA,NA
2013-08-20,38.10487,-121.592987060547,"water","Lower San Joaquin River",8.04,7.66,25.6,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,38.115582,-121.493797302246,"water","East Delta",5.18,7.28,26,1.1,0.27,11,NA,NA,NA,NA,NA
2013-08-20,38.1156,-121.494,"water","East Delta",7.9,7.97,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-20,38.160221,-121.206428527832,"water","East Delta",8.67,7.22,24.3,0,0.014,0.95,NA,NA,NA,NA,NA
2013-08-20,38.239899,-121.564903259277,"water","Sacramento River",5.05,7.49,23.1,0.064,0.53,35,NA,NA,NA,NA,NA
2013-08-20,38.306801,-121.693397521973,"water","Yolo Bypass",6.64,7.58,22.5,0.038,0.21,24,NA,NA,NA,NA,NA
2013-08-21,37.770458,-121.292266845703,"water","South Delta",6.24,7.49,25.3,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-21,37.7705,-121.292,"water","South Delta",8.2,7.56,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-21,38.0601,-121.499,"water","South Delta",7.7,7.44,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-21,38.06012,-121.499122619629,"water","South Delta",4.63,7.41,27.4,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-21,38.115582,-121.493797302246,"water","East Delta",7.1,7.65,28.5,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-21,38.1156,-121.494,"water","East Delta",8.3,7.65,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-22,38.383118,-121.520576477051,"water","Sacramento River",NA,NA,22.67,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-22,38.415699,-121.675201416016,"water","Yolo Bypass",7.99,7.48,18.2,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-22,38.450039,-121.693649291992,"water","Yolo Bypass",10.32,8.26,22.2,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-22,38.452278,-121.70970916748,"water","Yolo Bypass",8.19,7.64,23.9,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-22,38.45232,-121.720916748047,"water","Yolo Bypass",7.37,7.82,22,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-22,38.45475,-121.68433380127,"water","Yolo Bypass",9.1,7.6,20.6,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-22,38.459431,-121.693626403809,"water","Yolo Bypass",6.9,7.29,19.2,NA,NA,NA,NA,NA,NA,NA,NA
2013-08-26,37.675556,-121.264167785645,"water","South Delta",12.8,8.84,24.87,NA,NA,19,NA,NA,NA,NA,NA
2013-08-28,38.236111,-121.418891906738,"water","East Delta",7.31,7.3,23.14,NA,NA,3.46,NA,NA,NA,NA,NA
2013-08-28,38.366909,-121.520370483398,"water","Sacramento River",8.34,7.61,21.55,NA,NA,8.19,NA,NA,NA,NA,NA
2013-09-04,37.675556,-121.264167785645,"water","South Delta",NA,NA,24.12,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-04,38.236111,-121.418891906738,"water","East Delta",NA,NA,22.98,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-10,37.675556,-121.264167785645,"water","South Delta",5.6,7.76,23.2,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-10,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
2013-09-17,37.770458,-121.292266845703,"water","South Delta",5.32,7.03,26,1.97,0.056,5.4,NA,NA,NA,NA,NA
2013-09-17,37.7705,-121.292,"water","South Delta",6.2,7.81,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-17,37.820839,-121.500091552734,"water","South Delta",1.23,7.04,21.7,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-17,37.84182,-121.529991149902,"water","South Delta",5.83,7.27,26.1,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-17,37.881882,-121.652206420898,"water","South Delta",10.35,7.84,24.8,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-17,37.967369,-121.464340209961,"water","South Delta",6.47,7.13,22.6,0.795,0.24,6.3,NA,NA,NA,NA,NA
2013-09-17,38.0601,-121.499,"water","South Delta",7.7,7.36,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-17,38.06012,-121.499122619629,"water","South Delta",1.04,6.89,21.3,0.745,0.096,2.8,NA,NA,NA,NA,NA
2013-09-17,38.115582,-121.493797302246,"water","East Delta",6.12,7.43,21.7,0.61,0.15,11,NA,NA,NA,NA,NA
2013-09-17,38.1156,-121.494,"water","East Delta",4.9,7.5,24,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-17,38.160221,-121.206428527832,"water","East Delta",8.55,7.06,20,0,0,0.75,NA,NA,NA,NA,NA
2013-09-17,38.239899,-121.564903259277,"water","Sacramento River",5.8,7.72,20.5,0.32,0.22,37,NA,NA,NA,NA,NA
2013-09-17,38.306801,-121.693397521973,"water","Yolo Bypass",6.76,8.11,19.8,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-08,37.770458,-121.292266845703,"water","South Delta",4.97,6.82,26.4,1.135,0.063,4,NA,NA,NA,NA,NA
2013-10-08,37.7705,-121.292,"water","South Delta",3.1,7.69,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-08,37.967369,-121.464340209961,"water","South Delta",5.18,7.03,21.3,0.7215,0.27,40,NA,NA,NA,NA,NA
2013-10-08,38.0601,-121.499,"water","South Delta",7.5,7.8,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-08,38.06012,-121.499122619629,"water","South Delta",1.87,7,19.9,1.4,0.12,3.3,NA,NA,NA,NA,NA
2013-10-08,38.115582,-121.493797302246,"water","East Delta",7.01,7.48,15.6,0.485,0.13,3.6,NA,NA,NA,NA,NA
2013-10-08,38.1156,-121.494,"water","East Delta",7.4,7.7,25,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-08,38.160221,-121.206428527832,"water","East Delta",8.83,6.73,18,0.044,0.01,1.8,NA,NA,NA,NA,NA
2013-10-08,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
2013-10-29,38.239899,-121.564903259277,"water","Sacramento River",9.1,7.82,14.2,0.08,0.54,37,NA,NA,NA,NA,NA
2013-10-29,38.2399,-121.565,"water","Sacramento River",8.9,8.3,NA,NA,NA,NA,379,NA,NA,NA,NA
2013-10-29,38.3068,-121.693,"water","Yolo Bypass",9,8.21,NA,NA,NA,NA,364,NA,NA,NA,NA
2013-10-29,38.306801,-121.693397521973,"water","Yolo Bypass",11.25,7.53,15.4,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-04,38.236111,-121.418891906738,"water","East Delta",10.49,7.7,12,NA,NA,1.43,NA,NA,NA,NA,NA
2013-11-04,38.366909,-121.520370483398,"water","Sacramento River",9.39,7.43,13.68,NA,NA,3.31,NA,NA,NA,NA,NA
2013-11-05,37.675556,-121.264167785645,"water","South Delta",10.18,7.82,13.06,NA,NA,7.18,NA,NA,NA,NA,NA
2013-11-05,38.459202,-121.50309753418,"water","Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2
2013-11-19,37.770458,-121.292266845703,"water","South Delta",12.08,7.29,11.3,6.044,0.26,3.9,NA,NA,NA,NA,NA
2013-11-19,37.7705,-121.292,"water","South Delta",7.7,8.1,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-19,37.967369,-121.464340209961,"water","South Delta",8.88,7.23,13.9,3.285,1.4,95,NA,NA,NA,NA,NA
2013-11-19,38.0601,-121.499,"water","South Delta",6.3,7.7,26,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-19,38.06012,-121.499122619629,"water","South Delta",2.19,6.99,15.6,1.965,0.24,4.8,NA,NA,NA,NA,NA
2013-11-19,38.115582,-121.493797302246,"water","East Delta",7.64,7.34,11.8,0.73,0.097,4,NA,NA,NA,NA,NA
