"Date","Latitude","Longitude","Subregion","cadmium_sediment","copper_sediment","ddd_sediment","dde_sediment","ddt_sediment","mercury_sediment","ph_sediment","selenium_sediment","endosulfan_sediment","nitrogen_sediment","oxygen_sediment","chlorpyrifos_sediment","diazinon_sediment","endosulfan_sulfate_sediment","salinity_sediment","fipronil_desulfinyl_sediment","fipronil_sulfide_sediment","fipronil_sulfone_sediment","bifenthrin_sediment","cyfluthrin_sediment","esfenvalerate_sediment","temperature_sediment","fipronil_sediment","atrazine_sediment","sodium_sediment","malathion_sediment","phosphorus_sediment","dichlorvos_sediment","phorate_sediment","fipronil_desulfinyl_amide_sediment","electricalconductivity_sediment","molinate_sediment","myclobutanil_sediment","propanil_sediment","pyridaben_sediment","thiobencarb_sediment","triadimefon_sediment","diazoxon_sediment","oxyfluorfen_sediment"
2014-08-19,38.3068,-121.693,"North Delta",NA,NA,NA,NA,NA,NA,7.56,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,38.307,-121.794,"North Delta",NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-19,38.4157,-121.675,"North Delta",NA,NA,NA,NA,NA,NA,7.75,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-27,38.2361,-121.419,"Central Delta",NA,NA,NA,NA,NA,NA,7.58,NA,NA,NA,4.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-27,38.236111,-121.418891906738,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-27,38.236111,-121.4188919,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16,37.7705,-121.292,"South Delta",NA,NA,NA,NA,NA,NA,8.44,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16,37.8208,-121.5,"Central Delta",NA,NA,NA,NA,NA,NA,8.16,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16,37.8418,-121.53,"Central Delta",NA,NA,NA,NA,NA,NA,8.03,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16,37.8819,-121.652,"Central Delta",NA,NA,NA,NA,NA,NA,8.42,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16,37.9475,-121.743,"Confluence",NA,NA,NA,NA,NA,NA,8.18,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16,37.9674,-121.464,"Central Delta",NA,NA,NA,NA,NA,NA,8.23,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16,37.9792,-121.57,"Central Delta",NA,NA,NA,NA,NA,NA,8.21,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16,38.1156,-121.494,"Central Delta",NA,NA,NA,NA,NA,NA,8.19,NA,NA,NA,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-14,38.01589,-121.83952,"Confluence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.8,1.94,13.4,4.7,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-14,38.016499,-121.838813781738,"Confluence",NA,34300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627,1.8,1.94,13.4,4.7,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-14,38.0165,-121.839,"Confluence",NA,NA,NA,NA,NA,NA,7.6,NA,NA,NA,5.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-07,38.01589,-121.83952,"Confluence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.29,1.85,9.87,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-07,38.016499,-121.838813781738,"Confluence",NA,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464,1.29,1.85,9.87,2.29,0.282,NA,0.269,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-01-07,38.0165,-121.839,"Confluence",NA,NA,NA,NA,NA,NA,7.64,NA,NA,NA,4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,37.7705,-121.292,"South Delta",NA,NA,NA,NA,NA,NA,8.57,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,37.8189,-121.358,"Central Delta",NA,NA,NA,NA,NA,NA,8.75,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,37.818932,-121.3582993,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,37.818932,-121.358299255371,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,32,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,37.8819,-121.652,"Central Delta",NA,NA,NA,NA,NA,NA,7.99,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,37.9475,-121.743,"Confluence",NA,NA,NA,NA,NA,NA,8.64,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,37.9674,-121.464,"Central Delta",NA,NA,NA,NA,NA,NA,8.23,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,38.0455,-121.469,"Central Delta",NA,NA,NA,NA,NA,NA,8.17,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,38.0601,-121.499,"Central Delta",NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,38.1156,-121.494,"Central Delta",NA,NA,NA,NA,NA,NA,8.14,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,38.133,-121.522,"Central Delta",NA,NA,NA,NA,NA,NA,8.09,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-17,38.1526,-121.501,"Central Delta",NA,NA,NA,NA,NA,NA,8.09,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-03-18,38.3068,-121.693,"North Delta",NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-21,37.8717,-121.526,"Central Delta",NA,NA,NA,NA,NA,NA,8.13,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-21,37.9286,-121.561,"Central Delta",NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-21,37.9792,-121.57,"Central Delta",NA,NA,NA,NA,NA,NA,7.92,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-21,37.9893,-121.463,"Central Delta",NA,NA,NA,NA,NA,NA,8.14,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-21,38.307,-121.794,"North Delta",NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-21,38.4157,-121.675,"North Delta",NA,NA,NA,NA,NA,NA,7.75,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,NA,NA,NA,NA,NA,NA,NA,NA
2015-04-23,38.2399,-121.565,"Sacramento River",NA,NA,NA,NA,NA,NA,7.44,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-03,38.23829,-121.68128,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-06-03,38.28838,-121.72302,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-06-03,38.2892,-121.66483,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-06-03,38.33486,-121.6578,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-06-03,38.33501,-121.67111,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-06-23,37.99107,-121.696258544922,"Confluence",80,18500,2.245,14.67,0.515,34,NA,NA,0,NA,NA,0,0,NA,NA,0.247,0.406,0.747,30,4.25,2.1,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23,37.9911,-121.696,"Confluence",NA,NA,NA,NA,NA,NA,7.88,NA,NA,NA,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23,37.99151,-121.7083,"Confluence",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,0,0,30,4.25,2.1,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23,38.01589,-121.83952,"Confluence",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,2.88,3.03,8.49,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23,38.016499,-121.838813781738,"Confluence",430,34800,0.34,0.525,0,74,NA,NA,0,NA,NA,0,0,NA,NA,0.862,2.88,3.03,8.49,2.07,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-06-23,38.0165,-121.839,"Confluence",NA,NA,NA,NA,NA,NA,7.71,NA,NA,NA,6.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-06,38.23829,-121.68128,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-07-06,38.28838,-121.72302,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-07-06,38.2892,-121.66483,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-07-06,38.33486,-121.6578,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-07-06,38.33501,-121.67111,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-07-15,38.3831,-121.521,"Sacramento River",NA,NA,NA,NA,NA,NA,7.78,NA,NA,NA,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-15,38.383118,-121.520576477051,"Sacramento River",400,36100,0.195,0.525,0,59,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0.601,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-15,38.38312,-121.52057,"Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0.601,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-28,37.97183,-121.37362,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
2015-07-28,38.236111,-121.4188919,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
2015-07-28,38.306999,-121.7941971,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0
2015-07-28,38.30713,-121.79331,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0
2015-07-28,38.36771,-121.5205,"Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
2015-08-13,38.23829,-121.68128,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-08-13,38.28838,-121.72302,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-08-13,38.2892,-121.66483,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-08-13,38.33486,-121.6578,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-08-13,38.33501,-121.67111,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA
2015-08-18,37.97183,-121.37362,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
2015-08-18,38.236111,-121.4188919,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
2015-08-18,38.3068,-121.693,"North Delta",NA,NA,NA,NA,NA,NA,7.7,NA,NA,NA,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-18,38.306999,-121.7941971,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,0,0,0
2015-08-18,38.307,-121.794,"North Delta",NA,NA,NA,NA,NA,NA,7.48,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-18,38.30713,-121.79331,"North Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0
2015-08-18,38.36771,-121.5205,"Sacramento River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0
2015-08-18,38.4157,-121.675,"North Delta",NA,NA,NA,NA,NA,NA,7.47,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-20,38.2399,-121.565,"Sacramento River",NA,NA,NA,NA,NA,NA,7.74,NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-02,38.01589,-121.83952,"Confluence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.96,1.61,7.44,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-02,38.016499,-121.838813781738,"Confluence",NA,34200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476,1.96,1.61,7.44,2.55,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-02,38.0165,-121.839,"Confluence",NA,NA,NA,NA,NA,NA,7.59,NA,NA,NA,5.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,37.7705,-121.292,"South Delta",NA,NA,NA,NA,NA,NA,8.72,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,37.8189,-121.358,"Central Delta",NA,NA,NA,NA,NA,NA,8.67,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,37.818932,-121.3582993,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,37.818932,-121.358299255371,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,22,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,37.8717,-121.526,"Central Delta",NA,NA,NA,NA,NA,NA,8.31,NA,NA,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,37.8819,-121.652,"Central Delta",NA,NA,NA,NA,NA,NA,8.61,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,37.9286,-121.561,"Central Delta",NA,NA,NA,NA,NA,NA,8.22,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,37.9674,-121.464,"Central Delta",NA,NA,NA,NA,NA,NA,8.42,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,37.9792,-121.57,"Central Delta",NA,NA,NA,NA,NA,NA,8.21,NA,NA,NA,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,37.9893,-121.463,"Central Delta",NA,NA,NA,NA,NA,NA,8.16,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,38.0455,-121.469,"Central Delta",NA,NA,NA,NA,NA,NA,8.43,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,38.0601,-121.499,"Central Delta",NA,NA,NA,NA,NA,NA,7.91,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,38.1156,-121.494,"Central Delta",NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,38.133,-121.522,"Central Delta",NA,NA,NA,NA,NA,NA,8.33,NA,NA,NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-15,38.1526,-121.501,"Central Delta",NA,NA,NA,NA,NA,NA,8.41,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-23,37.97183,-121.37362,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0
2015-09-23,38.236111,-121.4188919,"Central Delta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,0
